split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
5,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9344583987441131,0.9371850531268487,0.9344583987441131,0.9331264913217817,experiment_20250404_235112
6,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9250392464678179,0.9293095071503862,0.9250392464678179,0.9226776979325806,experiment_20250404_235112
7,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9336734693877551,0.9412394085627672,0.9336734693877551,0.9323460910921527,experiment_20250404_235112
8,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9328885400313972,0.9384165985250628,0.9328885400313972,0.931773875339582,experiment_20250404_235112
9,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9387755102040817,0.9431226118056751,0.9387755102040817,0.9354727534020478,experiment_20250404_235112
0,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9328885400313972,0.9387120486680807,0.9328885400313972,0.9308151331651673,experiment_20250404_235519
1,Botswana,cae,co_training,10,logistic_regression-neural_network,0.945447409733124,0.9469000198459255,0.945447409733124,0.9444466957843387,experiment_20250404_235519
2,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9250392464678179,0.9322567702050402,0.9250392464678179,0.9229188422345528,experiment_20250404_235519
3,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9281789638932496,0.9430846695038055,0.9281789638932496,0.9260367542770607,experiment_20250404_235519
4,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9470172684458399,0.951564077927185,0.9470172684458399,0.946745533903996,experiment_20250404_235519
5,Botswana,cae,co_training,10,logistic_regression-neural_network,0.934850863422292,0.9397362259476706,0.934850863422292,0.9332196754395022,experiment_20250404_235519
6,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9407378335949764,0.9420045800958907,0.9407378335949764,0.9397005549373327,experiment_20250404_235519
7,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9313186813186813,0.9365120207275254,0.9313186813186813,0.9296033734471985,experiment_20250404_235519
8,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9395604395604396,0.9442225187629022,0.9395604395604396,0.9389310207065238,experiment_20250404_235519
9,Botswana,cae,co_training,10,logistic_regression-neural_network,0.9407378335949764,0.9446798539108135,0.9407378335949764,0.9377531221111736,experiment_20250404_235519
0,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9478021978021978,0.9515661082568391,0.9478021978021978,0.946630783688181,experiment_20250404_235308
1,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9407378335949764,0.9449668382429981,0.9407378335949764,0.9395505471829658,experiment_20250404_235308
2,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9340659340659341,0.9382863072054761,0.9340659340659341,0.9329162168898176,experiment_20250404_235308
3,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9627158555729984,0.9648344384917388,0.9627158555729984,0.9621856507590131,experiment_20250404_235308
4,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9556514913657771,0.96024320341733,0.9556514913657771,0.9554265616976665,experiment_20250404_235308
5,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9430926216640503,0.9456458105379508,0.9430926216640503,0.9417254611443634,experiment_20250404_235308
6,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9395604395604396,0.9438987507140639,0.9395604395604396,0.9379905960818986,experiment_20250404_235308
7,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9434850863422292,0.948622111810647,0.9434850863422292,0.942634317762064,experiment_20250404_235308
8,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9423076923076923,0.9458064733843574,0.9423076923076923,0.9415709111986561,experiment_20250404_235308
9,Botswana,cae,co_training,10,logistic_regression-random_forest,0.9340659340659341,0.9382111656483653,0.9340659340659341,0.9307115668127879,experiment_20250404_235308
0,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9548665620094191,0.958815218039643,0.9548665620094191,0.9541120198869643,experiment_20250405_001204
1,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9544740973312402,0.956045879737873,0.9544740973312402,0.9535513067593018,experiment_20250405_001204
2,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9379905808477237,0.9425777417378596,0.9379905808477237,0.9367934886122772,experiment_20250405_001204
3,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9560439560439561,0.9592799809826509,0.9560439560439561,0.9557424086580556,experiment_20250405_001204
4,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9623233908948194,0.9658881626169684,0.9623233908948194,0.9621329305044358,experiment_20250405_001204
5,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9548665620094191,0.957345199407039,0.9548665620094191,0.9540112643101883,experiment_20250405_001204
6,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9517268445839875,0.954537614757787,0.9517268445839875,0.9507803847874635,experiment_20250405_001204
7,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9509419152276295,0.9558474383155168,0.9509419152276295,0.9503012900382733,experiment_20250405_001204
8,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9591836734693877,0.9604180869347662,0.9591836734693877,0.958972344697766,experiment_20250405_001204
9,Botswana,cae,co_training,10,neural_network-logistic_regression,0.9599686028257457,0.9625613286841613,0.9599686028257457,0.9593958289719577,experiment_20250405_001204
0,Botswana,cae,co_training,10,neural_network-neural_network,0.9517268445839875,0.9572942950862627,0.9517268445839875,0.9508245949238004,experiment_20250405_002334
1,Botswana,cae,co_training,10,neural_network-neural_network,0.9587912087912088,0.9600022062412549,0.9587912087912088,0.9577206617300933,experiment_20250405_002334
2,Botswana,cae,co_training,10,neural_network-neural_network,0.9301412872841445,0.9379759964995336,0.9301412872841445,0.9283885186647942,experiment_20250405_002334
3,Botswana,cae,co_training,10,neural_network-neural_network,0.9623233908948194,0.9631556188079199,0.9623233908948194,0.9616722035480932,experiment_20250405_002334
4,Botswana,cae,co_training,10,neural_network-neural_network,0.9493720565149136,0.9538722680218235,0.9493720565149136,0.9490103602588863,experiment_20250405_002334
5,Botswana,cae,co_training,10,neural_network-neural_network,0.9470172684458399,0.9509791656251183,0.9470172684458399,0.9454559251110036,experiment_20250405_002334
